Type;ESR-7;
Version;3.48;
Date;15.Oct 25;
Mode;ANALYZER;
Center Freq;2900000000.000000;Hz
Freq Offset;0.000000;Hz
Span;0.000000;Hz
x-Axis;LIN;
Start;2900000000.000000;Hz
Stop;2900000000.000000;Hz
Ref Level;-5.000000;dBm
Level Offset;0.000000;dB
Ref Position;100.000000;%
y-Axis;LOG;
Level Range;100.000000;dB
Rf Att;15.000000;dB
El Att;0.000000;dB
RBW;100000.000000;Hz
VBW;100000.000000;Hz
SWT;95.000000;s
Trace Mode;CLR/WRITE;
Detector;AUTOPEAK;
Sweep Count;0;
Trace 1:;;
x-Unit;s;
y-Unit;dBm;
Preamplifier;OFF;
Transducer;OFF;
Values;2001;
0;-34.047370910644531;-34.047370910644531
0.047500000000000001;-34.046817779541016;-34.046817779541016
0.095000000000000001;-34.047183990478516;-34.047183990478516
0.14250000000000002;-34.049022674560547;-34.049022674560547
0.19;-34.04608154296875;-34.04608154296875
0.23749999999999999;-34.048656463623047;-34.048656463623047
0.28499999999999998;-34.047000885009766;-34.047000885009766
0.33249999999999996;-34.049388885498047;-34.049388885498047
0.37999999999999995;-34.049209594726563;-34.049209594726563
0.42749999999999994;-34.046817779541016;-34.046817779541016
0.47499999999999992;-34.046268463134766;-34.046268463134766
0.52249999999999996;-34.047183990478516;-34.047183990478516
0.56999999999999995;-34.044979095458984;-34.044979095458984
0.61749999999999994;-34.045162200927734;-34.045162200927734
0.66499999999999992;-34.048473358154297;-34.048473358154297
0.71249999999999991;-34.0458984375;-34.0458984375
0.7599999999999999;-34.044242858886719;-34.044242858886719
0.80749999999999988;-34.044795989990234;-34.044795989990234
0.85499999999999987;-34.045162200927734;-34.045162200927734
0.90249999999999986;-34.044612884521484;-34.044612884521484
0.94999999999999984;-34.046451568603516;-34.046451568603516
0.99749999999999983;-34.047000885009766;-34.047000885009766
1.0449999999999999;-34.047737121582031;-34.047737121582031
1.0925;-34.0458984375;-34.0458984375
1.1400000000000001;-34.043876647949219;-34.043876647949219
1.1875000000000002;-34.042407989501953;-34.042407989501953
1.2350000000000003;-34.0458984375;-34.0458984375
1.2825000000000004;-34.047370910644531;-34.047370910644531
1.3300000000000005;-34.046817779541016;-34.046817779541016
1.3775000000000006;-34.044795989990234;-34.044795989990234
1.4250000000000007;-34.044612884521484;-34.044612884521484
1.4725000000000008;-34.043144226074219;-34.043144226074219
1.5200000000000009;-34.04608154296875;-34.04608154296875
1.567500000000001;-34.045345306396484;-34.045345306396484
1.6150000000000011;-34.046817779541016;-34.046817779541016
1.6625000000000012;-34.04608154296875;-34.04608154296875
1.7100000000000013;-34.043323516845703;-34.043323516845703
1.7575000000000014;-34.04608154296875;-34.04608154296875
1.8050000000000015;-34.046268463134766;-34.046268463134766
1.8525000000000016;-34.042037963867188;-34.042037963867188
1.9000000000000017;-34.043510437011719;-34.043510437011719
1.9475000000000018;-34.04608154296875;-34.04608154296875
1.9950000000000019;-34.043323516845703;-34.043323516845703
2.0425000000000018;-34.044063568115234;-34.044063568115234
2.0900000000000016;-34.044612884521484;-34.044612884521484
2.1375000000000015;-34.045162200927734;-34.045162200927734
2.1850000000000014;-34.040935516357422;-34.040935516357422
2.2325000000000013;-34.042591094970703;-34.042591094970703
2.2800000000000011;-34.040019989013672;-34.040019989013672
2.327500000000001;-34.048103332519531;-34.048103332519531
2.3750000000000009;-34.045345306396484;-34.045345306396484
2.4225000000000008;-34.046451568603516;-34.046451568603516
2.4700000000000006;-34.041854858398437;-34.041854858398437
2.5175000000000005;-34.0455322265625;-34.0455322265625
2.5650000000000004;-34.0455322265625;-34.0455322265625
2.6125000000000003;-34.042224884033203;-34.042224884033203
2.6600000000000001;-34.044063568115234;-34.044063568115234
